Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
83,"G Leroy, JE Endicott, D Kauchak, O Mouradi…","User evaluation of the effects of a text simplification algorithm using term familiarity on perception, understanding, learning, and information retention",2013.0,Journal of medical …,jmir.org,https://www.jmir.org/2013/7/e144/www.jmir.org,https://scholar.google.com/scholar?cites=16991197685200577332&as_sdt=2005&sciodt=2007&hl=en,39,2022-07-10 13:41,HTML,,,,,,,,83,9.22,17,5,9.0,"… to improve the usefulness of text, but this has … of text characteristics and the text simplification problem in general, we distinguish between the perceived and actual text difficulty of a text. …",https://www.jmir.org/2013/7/e144/www.jmir.org,https://scholar.google.com/scholar?q=related:NOPRfkXczOsJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
32,"C Jiang, M Maddela, W Lan, Y Zhong, W Xu",Neural CRF model for sentence alignment in text simplification,2020.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2005.02324,https://scholar.google.com/scholar?cites=4251757453672813826&as_sdt=2005&sciodt=2007&hl=en,40,2022-07-10 13:41,,,,,,,,,32,16.0,6,5,2.0,"… The success of a text simplification system heavily depends … from two commonly used text simplification corpora, Newsela … to construct two new text simplification datasets, NEWSELA-…",https://arxiv.org/pdf/2005.02324,https://scholar.google.com/scholar?q=related:ApVJmeBGATsJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
30,"L Martin, S Humeau, PE Mazaré, A Bordes…",Reference-less quality estimation of text simplification systems,2019.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/1901.10746,https://scholar.google.com/scholar?cites=17836246841988693725&as_sdt=2005&sciodt=2007&hl=en,41,2022-07-10 13:41,,,,,,,,,30,10.0,6,5,3.0,… Text simplification (hereafter TS) has received increasing … pb-smt approach to text simplification and its evaluation. In … One step closer to automatic evaluation of text simplification …,https://arxiv.org/pdf/1901.10746,https://scholar.google.com/scholar?q=related:3T7rlgAUh_cJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
6,"L Ermakova, P Bellot, P Braslavski, J Kamps…",Text simplification for scientific information access,2021.0,… on Information Retrieval,Springer,https://link.springer.com/chapter/10.1007/978-3-030-72240-1_68,https://scholar.google.com/scholar?cites=15058836713372431427&as_sdt=2005&sciodt=2007&hl=en,42,2022-07-10 13:41,,10.1007/978-3-030-72240-1_68,,,,,,,6,6.0,1,5,1.0,"… Text simplification approaches can remove some of these barriers, thereby avoiding that … address the opportunities and challenges of text simplification approaches to improve scientific …",https://hal.archives-ouvertes.fr/hal-03121986/file/SimpleText_ECIR_2020.pdf,https://scholar.google.com/scholar?q=related:Q7QspzS8-9AJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
30,"D Brunato, A Cimino, F Dell'Orletta…",Paccss-it: A parallel corpus of complex-simple sentences for automatic text simplification,2016.0,Proceedings of the 2016 …,aclanthology.org,https://aclanthology.org/D16-1034.pdf,https://scholar.google.com/scholar?cites=916444238807783793&as_sdt=2005&sciodt=2007&hl=en,43,2022-07-10 13:41,PDF,,,,,,,,30,5.0,8,4,6.0,"… The proposed alignment method has been strongly shaped by the perspective from which we investigate text simplification, ie syntactic rather than lexical simplification. While lexical …",https://aclanthology.org/D16-1034.pdf,https://scholar.google.com/scholar?q=related:cVmX_i3dtwwJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
25,"M Shardlow, R Nawaz",Neural text simplification of clinical letters with a domain specific phrase table,2019.0,,e-space.mmu.ac.uk,https://e-space.mmu.ac.uk/623484/,https://scholar.google.com/scholar?cites=13733829223632036062&as_sdt=2005&sciodt=2007&hl=en,44,2022-07-10 13:41,,,,,,,,,25,8.33,13,2,3.0,… This work uses neural text simplification methods to … We take existing neural text simplification software and augment it … text (2.79) and using the phrase table without the neural text …,https://e-space.mmu.ac.uk/623484/1/clinicalNTS.pdf,https://scholar.google.com/scholar?q=related:3mB3-OlcmL4J:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
92,"A Siddharthan, AA Mandya",Hybrid text simplification using synchronous dependency grammars with hand-written and automatically harvested rules,2014.0,… of the 14th Conference of the …,aura.abdn.ac.uk,http://aura.abdn.ac.uk/bitstream/handle/2164/4869/E14_1076.pdf?sequence=1,https://scholar.google.com/scholar?cites=12210475093863583202&as_sdt=2005&sciodt=2007&hl=en,45,2022-07-10 13:41,PDF,,,,,,,,92,11.5,46,2,8.0,… We describe a text simplification system that uses a synchronous grammar defined over typed dependencies. We demonstrate that this has specific advantages over previous work on …,http://aura.abdn.ac.uk/bitstream/handle/2164/4869/E14_1076.pdf?sequence=1,https://scholar.google.com/scholar?q=related:4k1-bGdSdKkJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
63,"S Vajjala, D Meurers",Readability assessment for text simplification: From analysing documents to identifying sentential simplifications,2014.0,ITL-International Journal of Applied …,jbe-platform.com,https://www.jbe-platform.com/content/journals/10.1075/itl.165.2.04vaj,https://scholar.google.com/scholar?cites=11417148196085124234&as_sdt=2005&sciodt=2007&hl=en,46,2022-07-10 13:41,,10.1075/itl.165.2.04vaj,,,,,,,63,7.88,32,2,8.0,"… of a simplification algorithm as … text simplification, there is little research into the utility of readability assessment for identifying and analyzing sentence level targets for text simplification. …",http://www.sfs.uni-tuebingen.de/~dm/papers/Vajjala.Meurers-14-ijal.pdf,https://scholar.google.com/scholar?q=related:ikylL8vbcZ4J:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
36,"S Klerke, A Søgaard","DSim, a Danish parallel corpus for text simplification",2012.0,… of the Eighth International Conference on …,aclanthology.org,https://aclanthology.org/L12-1113/,https://scholar.google.com/scholar?cites=11131036764338150401&as_sdt=2005&sciodt=2007&hl=en,47,2022-07-10 13:41,HTML,,,,,,,,36,3.6,18,2,10.0,… The corpus is intended for building automatic text simplification for adult readers. We … for future development of automatic data-driven text simplification systems in Danish. The corpus …,https://aclanthology.org/L12-1113/,https://scholar.google.com/scholar?q=related:AVwwYPZieZoJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
11,"H Van, D Kauchak, G Leroy",AutoMeTS: the autocomplete for medical text simplification,2020.0,arXiv preprint arXiv:2010.10573,arxiv.org,https://arxiv.org/abs/2010.10573,https://scholar.google.com/scholar?cites=17763759542406103117&as_sdt=2005&sciodt=2007&hl=en,48,2022-07-10 13:41,,,,,,,,,11,5.5,4,3,2.0,"… The goal of text simplification (TS) is to transform difficult text into a … text faster and at a higher quality. In this paper, we examine the application of autocomplete to text simplification in the …",https://arxiv.org/pdf/2010.10573,https://scholar.google.com/scholar?q=related:TUCS-C-NhfYJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
63,"E Abrahamsson, T Forni, M Skeppstedt…",Medical text simplification using synonym replacement: Adapting assessment of word difficulty to a compounding language,2014.0,… and Improving Text …,aclanthology.org,https://aclanthology.org/W14-1207.pdf,https://scholar.google.com/scholar?cites=15756785210573762889&as_sdt=2005&sciodt=2007&hl=en,49,2022-07-10 13:41,PDF,,,,,,,,63,7.88,16,4,8.0,"… have focused on one type medical text, ie medical journal text. As mentioned in … text type on which applying text simplification would also be highly relevant, namely health record text (…",https://aclanthology.org/W14-1207.pdf,https://scholar.google.com/scholar?q=related:SbFgfqpYq9oJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
38,"T Wang, P Chen, K Amaral, J Qiang",An experimental study of LSTM encoder-decoder model for text simplification,2016.0,arXiv preprint arXiv:1609.03663,arxiv.org,https://arxiv.org/abs/1609.03663,https://scholar.google.com/scholar?cites=7601956779851984103&as_sdt=2005&sciodt=2007&hl=en,50,2022-07-10 13:41,,,,,,,,,38,6.33,10,4,6.0,"… , to understand text better. The field of automatic text simplification has been researched for … [1] proposed a preliminary work to use RNN Encoder-Decoder model for text simplification …",https://arxiv.org/pdf/1609.03663,https://scholar.google.com/scholar?q=related:5yzzFGqTf2kJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
13,"S Štajner, H Saggion",Data-driven text simplification,2018.0,… of the 27th International Conference on …,aclanthology.org,https://aclanthology.org/C18-3005.pdf,https://scholar.google.com/scholar?cites=12676834429223365203&as_sdt=2005&sciodt=2007&hl=en,51,2022-07-10 13:41,PDF,,,,,,,,13,3.25,7,2,4.0,"… In this tutorial, we aim to provide an extensive overview of automatic text simplification … about what text simplification is and what it is not, and how much it has in common with text …",https://aclanthology.org/C18-3005.pdf,https://scholar.google.com/scholar?q=related:U-pMpr8p7a8J:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
70,"T Kajiwara, M Komachi",Building a monolingual parallel corpus for text simplification using sentence similarity based on alignment between word embeddings,2016.0,"Proceedings of COLING 2016, the 26th …",aclanthology.org,https://aclanthology.org/C16-1109/,https://scholar.google.com/scholar?cites=12196609857826519651&as_sdt=2005&sciodt=2007&hl=en,52,2022-07-10 13:41,HTML,,,,,,,,70,11.67,35,2,6.0,… the monolingual parallel corpus for text simplification using sentence similarity based on … text simplification. The results also demonstrated the superior accuracy in text simplification that …,https://aclanthology.org/C16-1109/,https://scholar.google.com/scholar?q=related:Y_rGlwsQQ6kJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
22,"S Bott, H Saggion",Text simplification resources for Spanish,2014.0,Language Resources and Evaluation,Springer,https://link.springer.com/article/10.1007/s10579-014-9265-4,https://scholar.google.com/scholar?cites=5461509509267637747&as_sdt=2005&sciodt=2007&hl=en,53,2022-07-10 13:41,,10.1007/s10579-014-9265-4,,,,,,,22,2.75,11,2,8.0,… of a text simplification system for Spanish. Text simplification is the adaptation of a text for the … manual production and adaptation of existing text is labour-intensive and costly. Automatic …,,https://scholar.google.com/scholar?q=related:88VQXfYty0sJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
39,"B Drndarević, S Štajner, S Bott, S Bautista…",Automatic text simplification in spanish: A comparative evaluation of complementing modules,2013.0,… on Intelligent Text …,Springer,https://link.springer.com/chapter/10.1007/978-3-642-37256-8_40,https://scholar.google.com/scholar?cites=15606713329148446836&as_sdt=2005&sciodt=2007&hl=en,54,2022-07-10 13:41,,10.1007/978-3-642-37256-8_40,,,,,,,39,4.33,8,5,9.0,"… of an automatic text simplification system for Spanish, … simplification. We evaluate the two components separately and as a whole, with a view to determining the level of simplification …",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.707.6615&rep=rep1&type=pdf,https://scholar.google.com/scholar?q=related:dEg_vxUvltgJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
43,"MJ Aranzabe, AD De Ilarraza…",First approach to automatic text simplification in basque,2012.0,Proceedings of the …,lrec-conf.org,http://www.lrec-conf.org/proceedings/lrec2012/workshops/25.NLP4ITA-Proceedings.pdf#page=6,https://scholar.google.com/scholar?cites=13248949571319895993&as_sdt=2005&sciodt=2007&hl=en,55,2022-07-10 13:41,PDF,,,,,,,,43,4.3,14,3,10.0,… a text simplification system based on previously developed general coverage tools (giving them a new utility) and on hand written rules specific for syntactic simplification. … simplification …,http://www.lrec-conf.org/proceedings/lrec2012/workshops/25.NLP4ITA-Proceedings.pdf#page=6,https://scholar.google.com/scholar?q=related:uReWbXC53bcJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
29,"P Chen, J Rochford, DN Kennedy…",Automatic text simplification for people with intellectual disabilities,2017.0,… : Proceedings of the …,World Scientific,https://www.worldscientific.com/doi/abs/10.1142/9789813206823_0091,https://scholar.google.com/scholar?cites=14684328061796583204&as_sdt=2005&sciodt=2007&hl=en,56,2022-07-10 13:41,,10.1142/9789813206823_0091,,,,,,,29,5.8,7,4,5.0,"… Semantic evaluation task also motivated the research for text simplification, such as in … state-of-the-art automatic text simplification research for lexical and sentence simplification. …",https://escholarship.umassmed.edu/cgi/viewcontent.cgi?article=1065&context=shriver_pp,https://scholar.google.com/scholar?q=related:JIevQJI2ycsJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
38,R Keskisärkkä,Automatic text simplification via synonym replacement,2012.0,,diva-portal.org,https://www.diva-portal.org/smash/record.jsf?pid=diva2:560901,https://scholar.google.com/scholar?cites=8214368569244000948&as_sdt=2005&sciodt=2007&hl=en,57,2022-07-10 13:41,,,,,,,,,38,3.8,38,1,10.0,"… of the text, which can make the text more difficult to read. Syntactic text simplification techniques … By using part-of-speech tagging rule-based syntactic simplification operations may be …",https://www.diva-portal.org/smash/get/diva2:560901/FULLTEXT01.pdf,https://scholar.google.com/scholar?q=related:tCLsL7FM_3EJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
2,"R Sun, H Jin, X Wan","Document-level text simplification: Dataset, criteria and baseline",2021.0,arXiv preprint arXiv:2110.05071,arxiv.org,https://arxiv.org/abs/2110.05071,https://scholar.google.com/scholar?cites=1680584596222737765&as_sdt=2005&sciodt=2007&hl=en,58,2022-07-10 13:41,,,,,,,,,2,2.0,1,3,1.0,"… Text simplification is a valuable technique. However, current research is limited to … simplification. In this paper, we define and investigate a new task of document-level text …",https://arxiv.org/pdf/2110.05071,https://scholar.google.com/scholar?q=related:ZX3ZQMmiUhcJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
33,"S Štajner, M Franco-Salvador, P Rosso…",Cats: A tool for customized alignment of text simplification corpora,2018.0,Proceedings of the …,aclanthology.org,https://aclanthology.org/L18-1615.pdf,https://scholar.google.com/scholar?cites=17977240018625895437&as_sdt=2005&sciodt=2007&hl=en,59,2022-07-10 13:41,PDF,,,,,,,,33,8.25,8,4,4.0,"… Automated text simplification (ATS) has the goal of au… in text simplification. The Newsela corpora1 of document-aligned news texts, manually simplified at four different simplification …",https://aclanthology.org/L18-1615.pdf,https://scholar.google.com/scholar?q=related:DRwiqIz8e_kJ:scholar.google.com/&scioq=intitle:text+intitle:simplification&hl=en&as_sdt=2007&as_ylo=2012&as_yhi=2022
